id,tenant_id,agreement_id,source_type,source_id,entry_direction,amount,currency,period_month,spend_type,channel,cpl_id,fu_id,tactic_id,mechanic_id,is_reversed,reverses_entry_id,idempotency_key,description,created_by,created_at
5db92afb-eb04-4443-8dc5-96ddfd2884e7,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,245ca70e-e686-454d-969f-2afd21fda940,REVERSAL|LEDGER|245ca70e-e686-454d-969f-2afd21fda940,Reversal of ledger entry 245ca70e-e686-454d-969f-2afd21fda940,0e23990b-31a0-4ac2-be89-a46ebc8200d4,2026-07-28 07:02:01.678804
041aa3d0-e3b5-4cd9-8cb4-23fcaa03f5fc,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|a832821d-4fdb-4ac2-8d7c-bc48ba905871,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:01.712277
f51e0371-8e5e-429e-8c3b-48a66b27f9a6,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,041aa3d0-e3b5-4cd9-8cb4-23fcaa03f5fc,REVERSAL|LEDGER|041aa3d0-e3b5-4cd9-8cb4-23fcaa03f5fc,Reversal of ledger entry 041aa3d0-e3b5-4cd9-8cb4-23fcaa03f5fc,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:01.716379
9a70d2cc-d3a9-47c6-b89f-a01c79be9245,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|3e7a1c89-a390-4af8-9b65-9740bbff5743,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:01.751509
5db37749-8592-4d21-9d87-a37df548726f,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,9a70d2cc-d3a9-47c6-b89f-a01c79be9245,REVERSAL|LEDGER|9a70d2cc-d3a9-47c6-b89f-a01c79be9245,Reversal of ledger entry 9a70d2cc-d3a9-47c6-b89f-a01c79be9245,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:01.759779
a1efc6c0-acc4-4ffa-9509-af9d8f5a0c52,598a895e-5a20-48cc-95bd-a52fe5d4bb65,9c9de78e-85f1-4c59-84c7-403a82599c6f,AGREEMENT,9c9de78e-85f1-4c59-84c7-403a82599c6f,DEBIT,12000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,,LEDGER|AGREEMENT|9c9de78e-85f1-4c59-84c7-403a82599c6f|fd9594f2-9a31-4071-987e-35f9317a824b,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:02.93227
d17f67af-b4cc-4530-8049-759cdf8554bc,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7ed3d4c0-b594-4b50-b0ec-5627a6a71514,AGREEMENT,7ed3d4c0-b594-4b50-b0ec-5627a6a71514,DEBIT,4000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|7ed3d4c0-b594-4b50-b0ec-5627a6a71514|3185c1f0-593a-4804-b9e0-3a91ecd74d5f,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:03.280452
d4e67ec0-52fd-4f99-961a-b5911cd47742,598a895e-5a20-48cc-95bd-a52fe5d4bb65,7ed3d4c0-b594-4b50-b0ec-5627a6a71514,AGREEMENT,7ed3d4c0-b594-4b50-b0ec-5627a6a71514,CREDIT,4000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,d17f67af-b4cc-4530-8049-759cdf8554bc,REVERSAL|LEDGER|d17f67af-b4cc-4530-8049-759cdf8554bc,Reversal of ledger entry d17f67af-b4cc-4530-8049-759cdf8554bc,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:02:03.285549
df606e44-6037-4571-bb31-2ff8502d5609,598a895e-5a20-48cc-95bd-a52fe5d4bb65,a919d0ca-57d0-4e57-af2d-b05f15ddb0eb,AGREEMENT,a919d0ca-57d0-4e57-af2d-b05f15ddb0eb,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,,LEDGER|AGREEMENT|a919d0ca-57d0-4e57-af2d-b05f15ddb0eb|e1a5ad22-e4c9-4b88-bf01-c4e02d9302f4,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:03:15.196093
1eff0545-3529-4ede-8146-02468e945558,598a895e-5a20-48cc-95bd-a52fe5d4bb65,5ed14b45-f863-46c3-9913-d8232c04986c,AGREEMENT,5ed14b45-f863-46c3-9913-d8232c04986c,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|5ed14b45-f863-46c3-9913-d8232c04986c|e2899454-5ac5-44a7-aef5-a156e3e9ec6f,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:03:15.318983
510fcc1d-1726-443f-a90b-958107cd8aca,598a895e-5a20-48cc-95bd-a52fe5d4bb65,5ed14b45-f863-46c3-9913-d8232c04986c,AGREEMENT,5ed14b45-f863-46c3-9913-d8232c04986c,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,1eff0545-3529-4ede-8146-02468e945558,REVERSAL|LEDGER|1eff0545-3529-4ede-8146-02468e945558,Reversal of ledger entry 1eff0545-3529-4ede-8146-02468e945558,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:03:15.327272
ecdb7f18-d7dc-4808-8423-e1faf82dbe9a,598a895e-5a20-48cc-95bd-a52fe5d4bb65,3e29edf4-8134-4b02-acad-cd36b016aac7,AGREEMENT,3e29edf4-8134-4b02-acad-cd36b016aac7,DEBIT,12000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,,LEDGER|AGREEMENT|3e29edf4-8134-4b02-acad-cd36b016aac7|b8f40865-bbef-4b81-a6f5-c468300674f0,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:03:18.423046
fd2dd0e5-4eac-49ab-8037-47f93e40bfeb,598a895e-5a20-48cc-95bd-a52fe5d4bb65,73b36dbb-2d40-4079-be63-06a9b09a6e66,AGREEMENT,73b36dbb-2d40-4079-be63-06a9b09a6e66,DEBIT,4000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|73b36dbb-2d40-4079-be63-06a9b09a6e66|1c6e9f38-54e1-42a5-99fa-0e8358c13ca3,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:03:18.713752
588f957e-e0f8-4a54-8868-0114dee9c698,598a895e-5a20-48cc-95bd-a52fe5d4bb65,73b36dbb-2d40-4079-be63-06a9b09a6e66,AGREEMENT,73b36dbb-2d40-4079-be63-06a9b09a6e66,CREDIT,4000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,fd2dd0e5-4eac-49ab-8037-47f93e40bfeb,REVERSAL|LEDGER|fd2dd0e5-4eac-49ab-8037-47f93e40bfeb,Reversal of ledger entry fd2dd0e5-4eac-49ab-8037-47f93e40bfeb,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:03:18.718307
ca1e639d-b742-4928-ad77-a5f7cd6db5dc,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|9d3a1146-0d72-495b-8253-5e7ddb6e650a,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:36.120742
2a508806-c03e-440d-9e0b-4a56108982d8,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,ca1e639d-b742-4928-ad77-a5f7cd6db5dc,REVERSAL|LEDGER|ca1e639d-b742-4928-ad77-a5f7cd6db5dc,Reversal of ledger entry ca1e639d-b742-4928-ad77-a5f7cd6db5dc,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:36.160422
954abe67-988e-4ab7-a6f2-9d49617e69d4,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|3d7e4cc5-9d27-407b-b308-503691615986,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:36.879833
acd0d2ce-b01b-4834-8a64-2709a6402b7d,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,954abe67-988e-4ab7-a6f2-9d49617e69d4,REVERSAL|LEDGER|954abe67-988e-4ab7-a6f2-9d49617e69d4,Reversal of ledger entry 954abe67-988e-4ab7-a6f2-9d49617e69d4,0e23990b-31a0-4ac2-be89-a46ebc8200d4,2026-07-28 07:05:36.889714
d97520b8-cde9-4319-8f7a-543d3bdd54b8,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|2fceed60-b65b-4c8e-8454-cd0ae1278ec9,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:37.087389
689514b1-04fd-43d8-a464-c6b611b9f974,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,d97520b8-cde9-4319-8f7a-543d3bdd54b8,REVERSAL|LEDGER|d97520b8-cde9-4319-8f7a-543d3bdd54b8,Reversal of ledger entry d97520b8-cde9-4319-8f7a-543d3bdd54b8,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:37.115603
4c5dd86d-ed86-476b-9760-06c14d427a75,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|9197a895-4e30-48a2-97b0-61c3c4b496fe,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:37.357747
7325b331-b373-41ce-8528-2e982c5a647a,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,4c5dd86d-ed86-476b-9760-06c14d427a75,REVERSAL|LEDGER|4c5dd86d-ed86-476b-9760-06c14d427a75,Reversal of ledger entry 4c5dd86d-ed86-476b-9760-06c14d427a75,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 07:05:37.376455
c14ea2b2-7c37-4f2c-86ae-b9c3d9b1bb07,598a895e-5a20-48cc-95bd-a52fe5d4bb65,98341801-b2f2-498b-a3c1-68c5bbf7c41c,AGREEMENT,98341801-b2f2-498b-a3c1-68c5bbf7c41c,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,,LEDGER|AGREEMENT|98341801-b2f2-498b-a3c1-68c5bbf7c41c|c84ac4a4-18a1-4bf5-9ceb-e35056da7f6f,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:07:50.461778
712d049c-72e6-41a6-8691-91be0c54184c,598a895e-5a20-48cc-95bd-a52fe5d4bb65,57b008d8-4828-4504-a912-4e45777fdf79,AGREEMENT,57b008d8-4828-4504-a912-4e45777fdf79,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|57b008d8-4828-4504-a912-4e45777fdf79|116b2070-325b-44af-b528-6062c2aba1a8,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:07:50.770005
82681261-7028-4179-8117-68498e35de7f,598a895e-5a20-48cc-95bd-a52fe5d4bb65,57b008d8-4828-4504-a912-4e45777fdf79,AGREEMENT,57b008d8-4828-4504-a912-4e45777fdf79,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,712d049c-72e6-41a6-8691-91be0c54184c,REVERSAL|LEDGER|712d049c-72e6-41a6-8691-91be0c54184c,Reversal of ledger entry 712d049c-72e6-41a6-8691-91be0c54184c,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:07:50.790921
471c98a1-ac7f-49d3-bb07-d2c700cad4a5,598a895e-5a20-48cc-95bd-a52fe5d4bb65,4836fcae-01cc-415b-9da7-9a52971a80a3,AGREEMENT,4836fcae-01cc-415b-9da7-9a52971a80a3,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,,LEDGER|AGREEMENT|4836fcae-01cc-415b-9da7-9a52971a80a3|fb95fef5-2e5f-49c1-b4d3-6b6a765e8060,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:09:05.183041
ce1e9516-d72b-4180-98dd-2a32ed4748a0,598a895e-5a20-48cc-95bd-a52fe5d4bb65,15cb8fad-eb1c-4f73-87e1-0dac43b2b2d9,AGREEMENT,15cb8fad-eb1c-4f73-87e1-0dac43b2b2d9,DEBIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|15cb8fad-eb1c-4f73-87e1-0dac43b2b2d9|1f16145f-5b7d-4d12-acf1-2d81393d24af,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:09:05.270067
919938e4-6968-4087-bd15-807370bfcf28,598a895e-5a20-48cc-95bd-a52fe5d4bb65,15cb8fad-eb1c-4f73-87e1-0dac43b2b2d9,AGREEMENT,15cb8fad-eb1c-4f73-87e1-0dac43b2b2d9,CREDIT,3000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,ce1e9516-d72b-4180-98dd-2a32ed4748a0,REVERSAL|LEDGER|ce1e9516-d72b-4180-98dd-2a32ed4748a0,Reversal of ledger entry ce1e9516-d72b-4180-98dd-2a32ed4748a0,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:09:05.276457
15285630-0f90-4d77-94e3-f8b2092b980e,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|f1b5cacd-b8b3-4fb4-9b09-868078954a9f,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:10:16.424432
27828b8b-88c6-49d9-bb9a-f61b1724b481,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,15285630-0f90-4d77-94e3-f8b2092b980e,REVERSAL|LEDGER|15285630-0f90-4d77-94e3-f8b2092b980e,Reversal of ledger entry 15285630-0f90-4d77-94e3-f8b2092b980e,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:10:16.430733
59a99c50-d1e0-4b31-805e-71d694a9f419,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|a135b8f1-0eb1-4874-afb8-bc138952881b,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:10:16.547758
709d8171-268c-4be8-bfaf-d7f00f892812,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,59a99c50-d1e0-4b31-805e-71d694a9f419,REVERSAL|LEDGER|59a99c50-d1e0-4b31-805e-71d694a9f419,Reversal of ledger entry 59a99c50-d1e0-4b31-805e-71d694a9f419,0e23990b-31a0-4ac2-be89-a46ebc8200d4,2026-07-28 08:10:16.550931
2f8c5cc4-cc11-4a55-afb9-70bff374e937,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|0f50de55-259a-4458-a2c8-113ed505b023,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:10:16.576219
abe42255-dcf2-4d7f-8eb8-f8e13c546368,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,CREDIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,f,2f8c5cc4-cc11-4a55-afb9-70bff374e937,REVERSAL|LEDGER|2f8c5cc4-cc11-4a55-afb9-70bff374e937,Reversal of ledger entry 2f8c5cc4-cc11-4a55-afb9-70bff374e937,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:10:16.582716
b24651ba-afc5-4c19-8d68-737a0c381c25,598a895e-5a20-48cc-95bd-a52fe5d4bb65,ca635406-b1ed-44d9-ba8c-09d92f00c423,AGREEMENT,ca635406-b1ed-44d9-ba8c-09d92f00c423,DEBIT,5000.00,TRY,2026-02,OFF_INVOICE,NKA,b39ade6a-ea33-413f-95a0-281c859f32fd,084d33dc-daa7-4544-9155-bfc9e2fc2cd4,650e4b5e-f1a2-4a67-a1ce-067c053d5a63,d47cdd1e-551e-4606-b9ee-f47a17a7f323,t,,LEDGER|AGREEMENT|ca635406-b1ed-44d9-ba8c-09d92f00c423|156d0130-7cf5-4654-bc03-082efa1b2617,,3b703dae-2955-40a1-affa-f94478da505f,2026-07-28 08:10:16.607837
